id,fecha_entrega,fecha_ultima,fecha_penultima,fecha_antepenultima,kms_ultima,kms_penultima,kms_antepenultima,dias_para_5000
2179,0000-00-00,2018-06-30,0000-00-00,0000-00-00,147177,0,0,1
2180,0000-00-00,2017-02-17,0000-00-00,0000-00-00,129523,0,0,1
2181,0000-00-00,2015-08-25,0000-00-00,0000-00-00,138816,0,0,0
2182,0000-00-00,2017-01-02,0000-00-00,0000-00-00,227081,0,0,1
2183,0000-00-00,2020-07-10,2019-09-30,2018-09-08,80761,79954,74610,0
2184,0000-00-00,2018-10-12,0000-00-00,0000-00-00,244458,0,0,0
2185,0000-00-00,2018-01-30,0000-00-00,0000-00-00,85023,0,0,0
2186,0000-00-00,2016-05-19,0000-00-00,0000-00-00,146714,0,0,1
2187,0000-00-00,2016-01-12,0000-00-00,0000-00-00,100109,0,0,1
2188,0000-00-00,2020-06-13,2020-01-21,2020-01-17,87891,85400,85376,0
2189,0000-00-00,2017-06-23,0000-00-00,0000-00-00,136075,0,0,1
2190,0000-00-00,2023-08-29,2023-08-11,2023-07-17,319983,319981,318407,0
2191,0000-00-00,2018-08-02,0000-00-00,0000-00-00,110430,0,0,0
2192,0000-00-00,2015-12-11,0000-00-00,0000-00-00,104208,0,0,0
2193,0000-00-00,2019-11-28,2019-04-17,2018-06-20,150388,145182,140179,1
2194,0000-00-00,2016-01-28,2015-10-21,0000-00-00,114576,112480,0,0
2195,0000-00-00,2017-02-22,2017-01-23,2016-11-17,102599,99875,99874,1
2196,0000-00-00,2016-04-01,2016-03-22,0000-00-00,101529,101232,0,0
2197,0000-00-00,2016-04-02,0000-00-00,0000-00-00,120843,0,0,0
2198,0000-00-00,2016-03-05,0000-00-00,0000-00-00,92121,0,0,1
2199,0000-00-00,2015-08-18,2015-08-10,0000-00-00,94764,94511,0,0
2200,0000-00-00,2018-04-14,2018-03-27,0000-00-00,172709,171224,0,1
2201,0000-00-00,2015-01-26,0000-00-00,0000-00-00,115030,0,0,0
2202,0000-00-00,2019-02-16,2018-01-24,0000-00-00,167949,152724,0,1
2203,0000-00-00,2016-11-22,2016-04-23,2015-05-29,148672,143303,137845,0
2204,0000-00-00,2015-10-23,2015-05-02,0000-00-00,121709,116109,0,1
2205,0000-00-00,2015-10-29,0000-00-00,0000-00-00,72741,0,0,1
2206,0000-00-00,2015-05-04,2015-03-11,2015-03-10,63763,62831,62830,0
2207,0000-00-00,2016-11-21,2016-08-16,2016-07-15,50001,50000,50000,0
2208,0000-00-00,2020-10-01,0000-00-00,0000-00-00,141169,0,0,0
2209,0000-00-00,2016-03-22,2015-04-30,0000-00-00,144164,144164,0,0
2210,0000-00-00,2016-03-11,0000-00-00,0000-00-00,152176,0,0,0
2211,0000-00-00,2019-11-20,2019-09-09,2019-08-15,175265,166763,163907,0
2212,0000-00-00,2018-06-15,0000-00-00,0000-00-00,160571,0,0,1
2213,0000-00-00,2015-10-03,2015-09-26,0000-00-00,123456,123456,0,0
2214,0000-00-00,2015-07-25,2015-07-13,0000-00-00,120444,120444,0,0
2215,0000-00-00,2015-11-12,0000-00-00,0000-00-00,182370,0,0,0
2216,0000-00-00,2017-08-12,0000-00-00,0000-00-00,112751,0,0,1
2217,0000-00-00,2018-12-13,0000-00-00,0000-00-00,145698,0,0,0
2218,0000-00-00,2016-11-08,2016-09-26,2016-09-22,179369,175189,174496,1
2219,0000-00-00,2015-06-16,0000-00-00,0000-00-00,48950,0,0,1
2220,0000-00-00,2022-12-23,0000-00-00,0000-00-00,231504,0,0,1
2221,0000-00-00,2018-05-04,2017-02-10,2016-09-21,95558,83815,77034,0
2222,0000-00-00,2019-02-06,2018-09-22,2018-04-30,134474,129764,123827,1
2223,0000-00-00,2021-01-20,2021-01-19,2020-02-14,137948,130000,126943,0
2224,0000-00-00,2022-02-23,2021-03-17,0000-00-00,278000,276675,0,0
2225,0000-00-00,2015-03-12,0000-00-00,0000-00-00,103928,0,0,0
2226,0000-00-00,2018-01-19,2017-06-16,2016-02-20,192472,179145,157208,0
2227,0000-00-00,2018-01-05,2017-10-20,2017-04-10,121252,119404,114819,1
2228,0000-00-00,2016-08-12,0000-00-00,0000-00-00,75124,0,0,0
2229,0000-00-00,2016-02-12,2015-09-15,2015-05-11,117097,110043,104474,1
2230,0000-00-00,2015-09-11,2015-09-10,0000-00-00,123456,123456,0,0
2231,0000-00-00,2015-07-13,0000-00-00,0000-00-00,144366,0,0,0
2232,0000-00-00,2021-12-10,0000-00-00,0000-00-00,235602,0,0,1
2233,0000-00-00,2015-08-14,0000-00-00,0000-00-00,123456,0,0,1
2234,0000-00-00,2019-11-26,0000-00-00,0000-00-00,125185,0,0,0
2235,0000-00-00,2020-05-15,0000-00-00,0000-00-00,184737,0,0,0
2236,0000-00-00,2017-02-24,2017-02-15,2017-01-02,151156,151074,149001,0
2237,0000-00-00,2016-05-06,0000-00-00,0000-00-00,83921,0,0,0
2238,0000-00-00,2015-07-27,0000-00-00,0000-00-00,255510,0,0,0
2239,0000-00-00,2015-04-23,2015-03-24,0000-00-00,92131,92130,0,0
2240,0000-00-00,2015-06-01,0000-00-00,0000-00-00,148259,0,0,1
2241,0000-00-00,2023-02-14,0000-00-00,0000-00-00,84650,0,0,0
2242,0000-00-00,2015-10-06,0000-00-00,0000-00-00,69419,0,0,0
2243,0000-00-00,2018-08-11,0000-00-00,0000-00-00,118373,0,0,0
2244,0000-00-00,2015-08-06,0000-00-00,0000-00-00,107135,0,0,1
2245,0000-00-00,2017-08-23,2016-06-13,2015-06-26,111561,106449,100727,1
2246,0000-00-00,2021-06-05,2020-01-08,2019-08-01,143324,138208,132693,0
2247,0000-00-00,2015-06-10,0000-00-00,0000-00-00,50025,0,0,1
2248,0000-00-00,2018-01-30,0000-00-00,0000-00-00,54545,0,0,1
2249,0000-00-00,2015-12-29,0000-00-00,0000-00-00,80711,0,0,0
2250,0000-00-00,2019-01-11,2018-12-11,2018-07-06,122578,121369,115692,0
2251,0000-00-00,2015-06-19,0000-00-00,0000-00-00,106908,0,0,0
2252,0000-00-00,2016-10-20,2015-01-28,0000-00-00,160000,127414,0,0
2253,0000-00-00,2022-08-20,2022-08-16,2022-08-04,144460,144457,114261,1
2254,0000-00-00,2017-12-28,0000-00-00,0000-00-00,111068,0,0,0
2255,0000-00-00,2017-01-23,0000-00-00,0000-00-00,154122,0,0,0
2256,0000-00-00,2019-08-08,2019-06-15,2016-01-12,140358,138198,101425,0
2257,0000-00-00,2017-11-20,2017-09-13,0000-00-00,125298,121695,0,1
2258,0000-00-00,2023-09-29,2023-07-14,2023-05-29,366796,361011,356502,0
2259,0000-00-00,2018-02-21,0000-00-00,0000-00-00,160001,0,0,1
2260,0000-00-00,2022-04-08,0000-00-00,0000-00-00,175181,0,0,1
2261,0000-00-00,2016-08-25,0000-00-00,0000-00-00,140949,0,0,1
2262,0000-00-00,2016-07-14,2016-02-12,0000-00-00,148071,148071,0,0
2263,0000-00-00,2017-10-17,2017-10-06,2017-09-18,100000,99418,98507,0
2264,0000-00-00,2019-08-20,0000-00-00,0000-00-00,240424,0,0,1
2265,0000-00-00,2022-06-06,2016-10-28,2015-05-25,158592,93940,84167,0
2266,0000-00-00,2016-01-30,2016-01-28,2015-04-16,143768,143764,138143,0
2267,0000-00-00,2018-12-13,2017-11-01,2016-12-15,9452,8525,8099,1
2268,0000-00-00,2017-03-08,2016-06-10,2015-04-07,126231,120650,115222,0
2269,0000-00-00,2015-01-29,0000-00-00,0000-00-00,151041,0,0,0
2270,0000-00-00,2022-09-21,0000-00-00,0000-00-00,158433,0,0,0
2271,0000-00-00,2019-07-29,2019-07-09,0000-00-00,218473,207120,0,0
2272,0000-00-00,2016-06-01,2016-05-18,2016-02-18,50637,70317,68474,0
2273,0000-00-00,2019-07-12,2018-09-24,2018-08-28,151677,146843,146842,0
2274,0000-00-00,2016-10-03,2016-06-04,2016-03-05,134900,126991,121530,1
2275,0000-00-00,2019-06-15,2019-03-02,2018-12-10,119819,111849,106574,1
2276,0000-00-00,2018-05-24,2017-10-14,2017-02-07,86427,81147,76451,0
2277,0000-00-00,2016-03-23,0000-00-00,0000-00-00,149000,0,0,0
2278,0000-00-00,2015-10-23,2015-07-22,0000-00-00,85000,81472,0,0
2279,0000-00-00,2019-06-21,2018-12-24,2018-03-28,95000,91662,91162,1
2280,0000-00-00,2018-12-21,0000-00-00,0000-00-00,156080,0,0,1
2281,0000-00-00,2019-09-03,0000-00-00,0000-00-00,109860,0,0,0
2282,0000-00-00,2017-03-29,2017-03-28,2016-05-26,121872,121793,110554,0
2283,0000-00-00,2016-11-15,2016-09-27,2016-08-06,118383,116595,113916,0
2284,0000-00-00,2017-05-18,2017-01-03,0000-00-00,151229,146001,0,0
2285,0000-00-00,2016-10-15,2016-10-14,2016-04-06,95289,95288,89993,1
2286,0000-00-00,2020-03-02,0000-00-00,0000-00-00,178000,0,0,1
2287,0000-00-00,2015-04-28,2015-02-11,0000-00-00,116393,111351,0,0
2288,0000-00-00,2016-09-27,2016-06-16,2015-12-15,189704,131376,174545,1
2289,0000-00-00,2022-10-27,2021-11-03,2020-10-21,136967,130258,125153,0
2290,0000-00-00,2017-04-12,0000-00-00,0000-00-00,92030,0,0,1
2291,0000-00-00,2016-10-06,0000-00-00,0000-00-00,66001,0,0,1
2292,0000-00-00,2015-11-03,0000-00-00,0000-00-00,127559,0,0,1
2293,0000-00-00,2017-03-23,0000-00-00,0000-00-00,140700,0,0,0
2294,0000-00-00,2017-12-13,0000-00-00,0000-00-00,25000,0,0,0
2295,0000-00-00,2016-03-17,0000-00-00,0000-00-00,123456,0,0,0
2296,0000-00-00,2021-01-06,0000-00-00,0000-00-00,142690,0,0,1
2297,0000-00-00,2015-08-03,0000-00-00,0000-00-00,122835,0,0,1
2298,0000-00-00,2018-03-13,2018-02-09,2017-12-22,94369,92599,90793,1
2299,0000-00-00,2018-02-03,2016-11-28,0000-00-00,174212,168278,0,1
2300,0000-00-00,2020-01-11,2019-08-17,2017-06-02,108576,106833,98361,1
2301,0000-00-00,2017-01-16,0000-00-00,0000-00-00,151242,0,0,1
2302,0000-00-00,2015-12-03,0000-00-00,0000-00-00,110984,0,0,0
2303,0000-00-00,2021-10-27,2017-10-12,0000-00-00,161758,153841,0,1
2304,0000-00-00,2020-11-05,2020-08-10,2020-06-01,135509,132456,129893,1
2305,0000-00-00,2015-11-13,2015-01-17,0000-00-00,122682,109734,0,0
2306,0000-00-00,2015-04-29,0000-00-00,0000-00-00,52252,0,0,1
2307,0000-00-00,2016-08-02,2015-05-16,0000-00-00,74907,51648,0,0
2308,0000-00-00,2021-03-29,2016-06-09,0000-00-00,141346,101606,0,0
2309,0000-00-00,2016-04-27,2016-04-25,0000-00-00,118073,118013,0,1
2310,0000-00-00,2018-07-06,2016-04-19,2015-08-03,60000,87383,83516,0
2311,0000-00-00,2018-08-28,2017-12-20,2017-08-25,156866,146366,141465,1
2312,0000-00-00,2015-05-21,0000-00-00,0000-00-00,109164,0,0,1
2313,0000-00-00,2016-08-23,0000-00-00,0000-00-00,31904,0,0,0
2314,0000-00-00,2016-02-24,0000-00-00,0000-00-00,147250,0,0,1
2315,0000-00-00,2016-06-08,0000-00-00,0000-00-00,158997,0,0,1
2316,0000-00-00,2016-04-01,2015-10-15,2015-03-09,96152,90581,84187,1
2317,0000-00-00,2022-06-08,0000-00-00,0000-00-00,116876,0,0,0
2318,0000-00-00,2016-11-15,0000-00-00,0000-00-00,131750,0,0,0
2319,0000-00-00,2015-05-19,0000-00-00,0000-00-00,211561,0,0,0
2320,0000-00-00,2017-12-16,2016-12-17,2016-04-06,52170,47693,45084,0
2321,0000-00-00,2019-05-10,2017-08-15,0000-00-00,132752,122505,0,0
2322,0000-00-00,2017-10-17,2016-05-10,0000-00-00,146390,137614,0,1
2323,0000-00-00,2015-07-23,2015-02-09,2015-01-29,183810,165426,164617,0
2324,0000-00-00,2016-03-16,0000-00-00,0000-00-00,87000,0,0,0
2325,0000-00-00,2017-02-03,2016-06-09,2016-06-08,148321,142945,142945,0
2326,0000-00-00,2019-10-07,2019-01-04,2018-09-13,145639,136876,134548,0
2327,0000-00-00,2023-07-13,0000-00-00,0000-00-00,19573,0,0,0
2328,0000-00-00,2018-10-16,0000-00-00,0000-00-00,97165,0,0,1
2329,0000-00-00,2016-03-30,0000-00-00,0000-00-00,153238,0,0,1
2330,0000-00-00,2017-12-13,2017-10-19,0000-00-00,66360,64991,0,1
2331,0000-00-00,2022-04-22,2021-10-27,0000-00-00,221875,221874,0,1
2332,0000-00-00,2015-04-15,0000-00-00,0000-00-00,99005,0,0,0
2333,0000-00-00,2018-11-02,0000-00-00,0000-00-00,122422,0,0,1
2334,0000-00-00,2016-04-19,0000-00-00,0000-00-00,52450,0,0,0
2335,0000-00-00,2016-12-16,0000-00-00,0000-00-00,84391,0,0,1
2336,0000-00-00,2016-01-19,0000-00-00,0000-00-00,87185,0,0,0
2337,0000-00-00,2015-12-30,0000-00-00,0000-00-00,129825,0,0,0
2338,0000-00-00,2015-02-04,0000-00-00,0000-00-00,79073,0,0,0
2339,0000-00-00,2015-12-01,0000-00-00,0000-00-00,133325,0,0,1
2340,0000-00-00,2017-03-24,2017-03-10,2016-09-21,113716,113104,103469,0
2341,0000-00-00,2015-01-07,0000-00-00,0000-00-00,70125,0,0,0
2342,0000-00-00,2019-12-27,0000-00-00,0000-00-00,10,0,0,0
2343,0000-00-00,2016-04-01,0000-00-00,0000-00-00,123456,0,0,0
2344,0000-00-00,2016-11-12,2016-10-27,2016-10-15,127621,127621,126849,1
2345,0000-00-00,2016-10-14,2016-09-08,2016-07-05,52013,51371,48470,1
2346,0000-00-00,2019-12-07,2018-12-20,2016-01-07,102546,97250,90494,0
2347,0000-00-00,2023-06-16,0000-00-00,0000-00-00,129208,0,0,1
2348,0000-00-00,2015-07-03,0000-00-00,0000-00-00,82670,0,0,0
2349,0000-00-00,2023-08-04,2023-05-13,2021-12-23,164852,162129,143358,1
2350,0000-00-00,2015-02-28,0000-00-00,0000-00-00,141181,0,0,1
2351,0000-00-00,2021-02-12,2020-01-30,2020-01-04,157097,153948,153655,0
2352,0000-00-00,2022-03-11,0000-00-00,0000-00-00,178041,0,0,1
2353,0000-00-00,2018-09-17,0000-00-00,0000-00-00,152105,0,0,0
2354,0000-00-00,2017-01-02,2016-01-25,2015-12-21,111000,105304,104390,1
2355,0000-00-00,2016-08-26,2015-07-16,0000-00-00,102174,919817,0,0
2356,0000-00-00,2016-12-19,0000-00-00,0000-00-00,108818,0,0,0
2357,0000-00-00,2015-04-23,0000-00-00,0000-00-00,107658,0,0,0
2358,0000-00-00,2018-06-26,0000-00-00,0000-00-00,44879,0,0,1
2359,0000-00-00,2016-04-14,0000-00-00,0000-00-00,155592,0,0,1
2360,0000-00-00,2018-02-17,0000-00-00,0000-00-00,100769,0,0,1
2361,0000-00-00,2015-12-04,0000-00-00,0000-00-00,83335,0,0,0
2362,0000-00-00,2018-08-01,2015-07-09,0000-00-00,11982,106463,0,0
2363,0000-00-00,2018-06-20,0000-00-00,0000-00-00,142796,0,0,0
2364,0000-00-00,2019-11-12,0000-00-00,0000-00-00,174222,0,0,0
2365,0000-00-00,2018-12-13,0000-00-00,0000-00-00,208028,0,0,1
2366,0000-00-00,2018-02-16,0000-00-00,0000-00-00,112974,0,0,1
2367,0000-00-00,2015-10-20,0000-00-00,0000-00-00,90605,0,0,0
2368,0000-00-00,2018-03-26,0000-00-00,0000-00-00,175708,0,0,1
2369,0000-00-00,2020-10-07,0000-00-00,0000-00-00,126000,0,0,0
2370,0000-00-00,2015-11-03,0000-00-00,0000-00-00,151154,0,0,1
2371,0000-00-00,2018-11-09,0000-00-00,0000-00-00,107743,0,0,0
2372,0000-00-00,2020-12-30,0000-00-00,0000-00-00,96430,0,0,1
2373,0000-00-00,2019-02-21,2018-06-01,2018-05-21,177479,175040,174500,0
2374,0000-00-00,2015-04-28,0000-00-00,0000-00-00,95400,0,0,1
2375,0000-00-00,2015-04-27,0000-00-00,0000-00-00,127857,0,0,1
2376,0000-00-00,2018-07-26,2017-01-17,2016-11-22,156000,136930,133339,1
2377,0000-00-00,2021-06-10,0000-00-00,0000-00-00,169110,0,0,0
2378,0000-00-00,2016-03-23,0000-00-00,0000-00-00,78015,0,0,0
2379,0000-00-00,2019-10-31,2019-10-07,2019-08-12,105713,101106,100090,0
2380,0000-00-00,2016-06-09,2015-12-01,2015-10-08,118970,115896,115165,0
2381,0000-00-00,2015-06-19,0000-00-00,0000-00-00,110577,0,0,1
2382,0000-00-00,2016-10-10,0000-00-00,0000-00-00,12345,0,0,0
2383,0000-00-00,2016-05-12,2015-04-08,2015-03-24,72916,60450,60450,0
2384,0000-00-00,2017-09-01,2016-10-21,2016-10-19,90293,86390,86372,0
2385,0000-00-00,2016-12-27,0000-00-00,0000-00-00,212720,0,0,0
2386,0000-00-00,2021-11-08,2021-10-11,0000-00-00,170912,170713,0,0
2387,0000-00-00,2017-05-10,2016-12-07,2016-09-22,104467,101021,99662,0
2388,0000-00-00,2016-07-23,0000-00-00,0000-00-00,129118,0,0,0
2389,0000-00-00,2015-06-30,0000-00-00,0000-00-00,138512,0,0,1
2390,0000-00-00,2016-06-09,2015-12-16,0000-00-00,109843,104730,0,0
2391,0000-00-00,2020-02-24,0000-00-00,0000-00-00,86755,0,0,0
2392,0000-00-00,2017-02-20,2015-12-30,2015-05-26,90688,78000,72704,1
2393,0000-00-00,2018-01-10,0000-00-00,0000-00-00,172030,0,0,1
2394,0000-00-00,2018-03-24,2018-03-20,2018-03-05,134483,134251,131500,1
2395,0000-00-00,2019-09-10,2019-08-03,2019-06-14,125758,125068,124000,1
2396,0000-00-00,2017-06-13,2015-11-28,0000-00-00,159059,142000,0,0
2397,0000-00-00,2019-05-21,2018-09-01,2017-01-21,156721,150004,126908,1
2398,0000-00-00,2022-07-21,2021-11-19,0000-00-00,136218,131117,0,0
2399,0000-00-00,2017-08-03,0000-00-00,0000-00-00,89414,0,0,1
2400,0000-00-00,2018-07-06,2018-07-04,0000-00-00,110840,110818,0,0
2401,0000-00-00,2015-10-21,0000-00-00,0000-00-00,77118,0,0,0
2402,0000-00-00,2015-09-14,0000-00-00,0000-00-00,141976,0,0,1
2403,0000-00-00,2022-05-05,2022-05-04,2019-02-20,183904,178200,168437,1
2404,0000-00-00,2016-02-09,2016-01-28,2015-11-24,148564,148405,145266,0
2405,0000-00-00,2018-11-06,0000-00-00,0000-00-00,113854,0,0,0
2406,0000-00-00,2016-01-02,2015-04-11,0000-00-00,102692,92846,0,0
2407,0000-00-00,2018-05-23,2015-05-26,0000-00-00,188464,149438,0,1
2408,0000-00-00,2015-06-23,0000-00-00,0000-00-00,165113,0,0,1
2409,0000-00-00,2022-12-22,0000-00-00,0000-00-00,211687,0,0,0
2410,0000-00-00,2017-06-16,0000-00-00,0000-00-00,149469,0,0,1
2411,0000-00-00,2015-04-24,0000-00-00,0000-00-00,138415,0,0,0
2412,0000-00-00,2015-12-07,2015-11-27,0000-00-00,69513,69240,0,1
2413,0000-00-00,2015-01-22,2015-01-06,0000-00-00,138982,138168,0,1
2414,0000-00-00,2016-03-18,2015-08-19,0000-00-00,12345,12345,0,0
2415,0000-00-00,2016-09-16,0000-00-00,0000-00-00,87419,0,0,0
2416,0000-00-00,2017-05-09,2016-11-09,0000-00-00,127045,113863,0,0
2417,0000-00-00,2016-03-01,0000-00-00,0000-00-00,97936,0,0,0
2418,0000-00-00,2015-07-17,0000-00-00,0000-00-00,105604,0,0,0
2419,0000-00-00,2016-08-11,0000-00-00,0000-00-00,104874,0,0,1
2420,0000-00-00,2015-04-08,0000-00-00,0000-00-00,99461,0,0,1
2421,0000-00-00,2022-06-21,0000-00-00,0000-00-00,172025,0,0,1
2422,0000-00-00,2023-01-05,2021-07-12,2016-03-05,81443,74970,52400,0
2423,0000-00-00,2016-11-23,2016-10-31,2015-02-05,125300,125241,125241,0
2424,0000-00-00,2021-11-24,2021-02-24,2021-01-19,121004,115069,115068,1
2425,0000-00-00,2018-04-04,0000-00-00,0000-00-00,152671,0,0,1
2426,0000-00-00,2017-03-18,2016-12-12,0000-00-00,171719,167157,0,1
2427,0000-00-00,2017-01-05,2017-01-02,2016-05-21,121471,121398,112910,0
2428,0000-00-00,2018-12-26,2017-04-10,2017-01-06,150000,142889,141750,1
2429,0000-00-00,2017-01-24,0000-00-00,0000-00-00,68398,0,0,1
2430,0000-00-00,2022-10-28,2022-09-02,2022-08-09,161300,160501,160200,0
2431,0000-00-00,2016-11-16,2016-07-09,2016-02-06,157409,150726,143515,1
2432,0000-00-00,2019-05-13,0000-00-00,0000-00-00,312807,0,0,0
2433,0000-00-00,2022-09-29,0000-00-00,0000-00-00,226503,0,0,1
2434,0000-00-00,2015-11-14,2015-09-18,2015-06-24,166869,164450,161050,1
2435,0000-00-00,2018-10-25,0000-00-00,0000-00-00,161165,0,0,0
2436,0000-00-00,2022-10-31,2022-10-25,2022-09-23,78132,77859,77348,1
2437,0000-00-00,2016-11-09,0000-00-00,0000-00-00,67664,0,0,0
2438,0000-00-00,2016-03-01,0000-00-00,0000-00-00,155478,0,0,0
2439,0000-00-00,2021-01-04,0000-00-00,0000-00-00,133811,0,0,1
2440,0000-00-00,2018-05-30,0000-00-00,0000-00-00,129000,0,0,1
2441,0000-00-00,2022-09-01,2022-05-12,0000-00-00,170076,165870,0,1
2442,0000-00-00,2015-09-02,0000-00-00,0000-00-00,70732,0,0,0
2443,0000-00-00,2016-12-28,2016-11-21,2016-08-27,118309,117067,112079,0
2444,0000-00-00,2017-12-06,0000-00-00,0000-00-00,79678,0,0,1
2445,0000-00-00,2016-07-12,2016-02-09,0000-00-00,94496,87071,0,0
2446,0000-00-00,2016-04-28,0000-00-00,0000-00-00,105468,0,0,1
2447,0000-00-00,2015-02-28,0000-00-00,0000-00-00,64159,0,0,0
2448,0000-00-00,2018-09-01,2018-07-06,2018-07-04,140737,138271,138270,1
2449,0000-00-00,2015-09-01,0000-00-00,0000-00-00,92881,0,0,0
2450,0000-00-00,2015-09-11,2015-07-21,2015-02-21,12387,122663,118000,0
2451,0000-00-00,2023-06-22,2023-02-11,2023-02-09,230159,226500,226499,1
2452,0000-00-00,2015-03-07,0000-00-00,0000-00-00,287235,0,0,0
2453,0000-00-00,2015-08-08,2015-07-13,0000-00-00,74436,73102,0,0
2454,0000-00-00,2020-11-19,0000-00-00,0000-00-00,131428,0,0,0
2455,0000-00-00,2023-02-14,2020-02-05,2016-04-06,171262,145313,105207,1
2456,0000-00-00,2016-06-03,0000-00-00,0000-00-00,120363,0,0,1
2457,0000-00-00,2023-11-01,2023-10-24,2022-10-01,227997,227555,211860,0
2458,0000-00-00,2015-11-24,0000-00-00,0000-00-00,147949,0,0,0
2459,0000-00-00,2015-07-01,0000-00-00,0000-00-00,78052,0,0,1
2460,0000-00-00,2022-03-05,2021-08-13,0000-00-00,101209,96719,0,1
2461,0000-00-00,2023-03-01,0000-00-00,0000-00-00,113229,0,0,1
2462,0000-00-00,2022-06-18,2022-04-28,2022-04-21,136706,135239,135188,0
2463,0000-00-00,2015-03-12,0000-00-00,0000-00-00,89584,0,0,0
2464,0000-00-00,2018-07-03,2016-09-07,0000-00-00,132825,12345,0,0
2465,0000-00-00,2015-06-10,0000-00-00,0000-00-00,82129,0,0,0
2466,0000-00-00,2015-10-03,2015-01-19,0000-00-00,120546,115933,0,1
2467,0000-00-00,2015-02-14,0000-00-00,0000-00-00,79936,0,0,0
2468,0000-00-00,2018-01-18,0000-00-00,0000-00-00,79911,0,0,1
2469,0000-00-00,2020-07-09,2017-12-07,2017-11-29,156929,129051,129002,1
2470,0000-00-00,2016-06-21,2016-01-07,0000-00-00,134751,128745,0,0
2471,0000-00-00,2016-10-22,2016-09-10,2016-06-29,97765,96342,96342,1
2472,0000-00-00,2016-01-18,0000-00-00,0000-00-00,85945,0,0,1
2473,0000-00-00,2017-01-26,0000-00-00,0000-00-00,119013,0,0,0
2474,0000-00-00,2016-09-12,0000-00-00,0000-00-00,120078,0,0,0
2475,0000-00-00,2015-07-22,0000-00-00,0000-00-00,82102,0,0,0
2476,0000-00-00,2015-03-11,0000-00-00,0000-00-00,83783,0,0,0
2477,0000-00-00,2015-06-17,0000-00-00,0000-00-00,56500,0,0,0
2478,0000-00-00,2022-12-28,2022-12-07,2022-06-03,59463,59462,58702,0
2479,0000-00-00,2016-03-22,2016-02-27,2015-08-06,96021,95351,84230,0
2480,0000-00-00,2021-09-01,0000-00-00,0000-00-00,141963,0,0,0
2481,0000-00-00,2016-10-25,2015-05-21,2015-01-03,111283,100554,97106,0
2482,0000-00-00,2018-09-12,0000-00-00,0000-00-00,129085,0,0,0
2483,0000-00-00,2015-04-21,0000-00-00,0000-00-00,72489,0,0,0
2484,0000-00-00,2018-11-09,0000-00-00,0000-00-00,155793,0,0,0
2485,0000-00-00,2015-03-27,0000-00-00,0000-00-00,87190,0,0,0
2486,0000-00-00,2015-01-29,0000-00-00,0000-00-00,82018,0,0,0
2487,0000-00-00,2016-11-30,2016-07-11,2016-02-01,137875,131525,125070,1
2488,0000-00-00,2022-06-10,0000-00-00,0000-00-00,112750,0,0,1
2489,0000-00-00,2019-02-09,2019-02-01,2018-12-15,107059,106800,167202,0
2490,0000-00-00,2016-12-05,0000-00-00,0000-00-00,101567,0,0,0
2491,0000-00-00,2016-07-22,2016-07-01,2016-05-26,83868,83657,83129,1
2492,0000-00-00,2022-11-30,2022-10-24,0000-00-00,25712,25711,0,0
2493,0000-00-00,2015-05-25,2015-04-13,0000-00-00,186578,184900,0,0
2494,0000-00-00,2017-09-05,0000-00-00,0000-00-00,130102,0,0,1
2495,0000-00-00,2021-03-05,2021-02-06,2021-01-13,142643,142000,141506,0
2496,0000-00-00,2018-01-22,2017-12-19,2017-08-12,211389,209474,208166,0
2497,0000-00-00,2015-08-15,2015-03-17,0000-00-00,121706,115557,0,1
2498,0000-00-00,2015-12-29,2015-01-09,0000-00-00,65811,58290,0,1
2499,0000-00-00,2022-02-02,2019-03-28,2017-08-23,113608,99942,85091,0
2500,0000-00-00,2015-03-26,0000-00-00,0000-00-00,122848,0,0,1
2501,0000-00-00,2021-08-09,2020-11-18,2019-12-18,156003,149148,143724,1
2502,0000-00-00,2019-07-11,0000-00-00,0000-00-00,123853,0,0,0
2503,0000-00-00,2017-02-27,0000-00-00,0000-00-00,262809,0,0,0
2504,0000-00-00,2020-09-05,2020-03-17,0000-00-00,164250,162163,0,0
2505,0000-00-00,2016-07-13,0000-00-00,0000-00-00,108434,0,0,1
2506,0000-00-00,2016-05-31,2016-04-19,2016-04-05,63071,60832,60832,0
2507,0000-00-00,2016-09-28,2016-02-16,0000-00-00,118032,108851,0,0
2508,0000-00-00,2018-02-08,0000-00-00,0000-00-00,166455,0,0,1
2509,0000-00-00,2019-01-30,2018-09-21,2018-09-05,128115,123778,123318,0
2510,0000-00-00,2018-01-05,0000-00-00,0000-00-00,131256,0,0,0
2511,0000-00-00,2017-12-28,0000-00-00,0000-00-00,70455,0,0,1
2512,0000-00-00,2018-03-26,2018-01-26,2016-12-27,113501,111102,95928,0
2513,0000-00-00,2022-07-28,2016-06-30,0000-00-00,181159,242432,0,1
2514,0000-00-00,2022-09-09,0000-00-00,0000-00-00,122360,0,0,1
2515,0000-00-00,2022-10-06,0000-00-00,0000-00-00,107007,0,0,1
2516,0000-00-00,2015-08-19,2015-08-13,0000-00-00,143122,142729,0,0
2517,0000-00-00,2015-02-21,0000-00-00,0000-00-00,103791,0,0,0
2518,0000-00-00,2021-07-10,0000-00-00,0000-00-00,159000,0,0,1
2519,0000-00-00,2018-05-26,2017-06-21,2016-12-20,225556,202174,188054,1
