id,fecha_entrega,fecha_ultima,fecha_penultima,fecha_antepenultima,kms_ultima,kms_penultima,kms_antepenultima,dias_para_5000
3452,2020-04-23,2023-04-19,2023-03-17,2022-09-14,32680,31143,21307,0
3453,2020-05-18,2022-04-29,2021-12-24,2021-11-26,39763,30275,27097,1
3454,2020-05-18,2023-09-02,2023-03-15,2022-11-25,76360,63475,56838,1
3455,2020-05-15,2021-07-01,2021-05-04,2021-05-03,10875,9189,9131,0
3456,0000-00-00,2023-02-08,0000-00-00,0000-00-00,12855,0,0,0
3457,0000-00-00,2021-07-07,2020-12-15,2020-06-09,9591,4014,1,1
3458,2020-05-26,2022-08-31,2022-05-18,2022-01-18,36244,29029,24319,1
3459,0000-00-00,2023-04-18,2022-06-30,2022-01-04,39100,24351,17091,1
3460,2020-06-20,2023-05-02,2023-01-28,2022-02-22,30510,25599,16745,1
3461,2020-06-13,2023-06-27,2022-11-05,2022-10-27,16127,11439,11439,0
3462,0000-00-00,2021-10-01,0000-00-00,0000-00-00,17142,0,0,0
3463,2020-06-11,2023-06-26,2022-10-06,2022-04-25,18163,11942,9078,0
3464,2020-06-12,2023-04-22,2023-03-06,2023-02-10,33878,32273,31995,1
3465,2020-07-03,2022-09-02,2021-09-13,2021-07-22,6739,2643,2386,1
3466,2020-07-16,2021-01-06,0000-00-00,0000-00-00,2306,0,0,0
3467,2020-07-01,2023-10-26,2023-07-07,2023-03-31,49683,45102,40460,1
3468,2020-07-08,2023-09-01,2023-06-08,2023-04-12,64305,59475,54295,0
3469,2020-07-02,2023-10-02,2023-03-11,2022-08-06,24212,19422,14846,0
3470,2020-07-02,2022-05-31,2021-12-18,2021-10-23,40691,29983,26800,0
3471,2020-07-17,2023-10-09,2023-06-07,2022-10-06,39473,37856,33374,1
3472,2020-07-17,2023-10-21,2023-09-02,2023-06-24,105416,100466,96016,0
3473,2020-07-17,2023-05-20,2022-06-15,2022-01-25,36309,30620,25111,0
3474,0000-00-00,2022-03-30,2022-01-28,2021-12-02,68674,63743,59773,1
3475,2020-07-25,2023-07-24,2023-04-17,2022-12-29,57699,52476,47581,0
3476,2020-07-31,2023-04-05,2022-11-11,2022-07-23,79106,69160,60401,0
3477,2020-07-29,2022-09-26,2021-11-13,2021-07-27,39156,20163,15674,1
3478,2020-08-01,2023-08-09,2023-03-23,2022-07-06,24495,23106,17816,0
3479,0000-00-00,2023-02-13,0000-00-00,0000-00-00,50240,0,0,0
3480,0000-00-00,2022-04-22,0000-00-00,0000-00-00,50867,0,0,1
3481,0000-00-00,2023-10-05,2022-05-07,0000-00-00,87687,41694,0,1
3482,0000-00-00,2021-09-06,0000-00-00,0000-00-00,9903,0,0,0
3483,0000-00-00,2023-01-05,0000-00-00,0000-00-00,28160,0,0,0
3484,0000-00-00,2022-06-04,0000-00-00,0000-00-00,8232,0,0,1
3485,0000-00-00,2022-10-21,0000-00-00,0000-00-00,36013,0,0,1
3486,0000-00-00,2020-12-22,0000-00-00,0000-00-00,14936,0,0,0
3487,0000-00-00,2018-05-26,2017-11-25,0000-00-00,171655,166017,0,0
3488,0000-00-00,2015-07-06,2015-05-25,0000-00-00,122194,117737,0,1
3489,0000-00-00,2016-03-16,2015-12-17,0000-00-00,103618,100306,0,0
3490,0000-00-00,2015-06-25,0000-00-00,0000-00-00,222542,0,0,0
3491,0000-00-00,2016-10-29,2016-06-14,2016-05-31,102279,11000,100002,0
3492,0000-00-00,2022-10-25,0000-00-00,0000-00-00,8460,0,0,1
3493,0000-00-00,2023-01-11,0000-00-00,0000-00-00,37323,0,0,0
3494,0000-00-00,2022-11-25,2022-10-28,2022-08-22,45384,44244,40870,1
3495,0000-00-00,2023-09-08,0000-00-00,0000-00-00,55036,0,0,1
3496,0000-00-00,2022-01-08,0000-00-00,0000-00-00,60269,0,0,0
3497,0000-00-00,2023-05-23,2023-05-19,0000-00-00,49292,49291,0,0
3498,2020-07-25,2023-09-22,2023-03-17,2022-09-19,16977,14567,11983,0
3499,0000-00-00,2021-02-13,2020-12-11,2020-10-20,25245,12330,5014,0
3500,2020-09-10,2022-08-20,2022-04-23,2021-12-17,41439,31722,22946,1
3501,2020-10-14,2021-10-23,2021-07-17,2021-01-21,23335,16822,5743,0
3502,2020-10-31,2021-08-21,2021-05-28,2021-04-29,22262,14406,11468,1
3503,2021-03-09,2022-01-21,2021-07-16,2021-06-25,20659,10646,9723,0
3504,2020-12-09,2023-06-24,2022-12-17,2021-12-17,32344,28763,20293,0
3505,2020-12-31,2023-05-20,2023-03-04,2022-12-19,25322,22445,19701,0
3506,0000-00-00,2023-01-20,2021-12-17,2021-08-21,18425,9238,5485,0
3507,0000-00-00,2022-01-21,2021-10-23,2021-08-06,49577,39744,29941,1
3508,0000-00-00,2022-01-22,0000-00-00,0000-00-00,19388,0,0,0
3509,2021-02-09,2022-07-23,2021-05-28,2021-02-18,19884,3023,341,1
3510,0000-00-00,2023-02-04,0000-00-00,0000-00-00,7661,0,0,1
3511,0000-00-00,2022-02-18,0000-00-00,0000-00-00,3894,0,0,0
3512,0000-00-00,2022-04-11,2021-10-22,0000-00-00,19750,9617,0,1
3513,0000-00-00,2022-09-14,2022-08-01,2022-06-24,96163,88910,82041,0
3514,2021-03-31,2022-04-25,2021-10-23,2021-08-21,65200,39354,24550,0
3515,0000-00-00,2021-05-11,0000-00-00,0000-00-00,3,0,0,0
3516,0000-00-00,2022-08-17,2022-06-29,2022-05-24,82650,74027,66478,0
3517,0000-00-00,2023-06-09,2022-12-30,0000-00-00,25580,19641,0,0
3518,0000-00-00,2023-08-23,2023-06-29,2022-11-29,22000,20099,17480,0
3519,2021-07-09,2021-07-23,0000-00-00,0000-00-00,780,0,0,0
3520,0000-00-00,2022-12-07,0000-00-00,0000-00-00,15000,0,0,1
3521,2021-11-26,2022-05-21,0000-00-00,0000-00-00,5021,0,0,0
3522,0000-00-00,2021-02-16,0000-00-00,0000-00-00,10961,0,0,1
3523,0000-00-00,2021-03-24,2021-02-05,2021-01-12,20370,14500,12897,1
3524,0000-00-00,2021-06-28,2021-06-26,2021-02-10,24468,24467,16884,1
3525,0000-00-00,2022-10-31,2022-09-28,0000-00-00,52655,52653,0,1
3526,0000-00-00,2021-12-13,2021-11-16,0000-00-00,46261,44594,0,1
3527,0000-00-00,2021-07-14,0000-00-00,0000-00-00,52376,0,0,1
3528,0000-00-00,2021-05-11,2021-03-16,0000-00-00,13431,9943,0,1
3529,0000-00-00,2022-03-14,0000-00-00,0000-00-00,16052,0,0,1
3530,0000-00-00,2023-10-03,2023-05-26,2023-05-24,71434,62947,62881,0
3531,0000-00-00,2021-04-19,2021-02-13,2021-01-09,43382,32996,26232,0
3532,0000-00-00,2021-02-27,2021-02-03,2021-01-30,42256,36047,36046,1
3533,0000-00-00,2020-12-09,0000-00-00,0000-00-00,10702,0,0,0
3534,0000-00-00,2020-11-09,2020-11-05,0000-00-00,3,2,0,1
3535,0000-00-00,2021-12-22,0000-00-00,0000-00-00,23427,0,0,0
3536,0000-00-00,2021-11-08,2021-10-11,0000-00-00,31383,31382,0,1
3537,0000-00-00,2021-04-13,0000-00-00,0000-00-00,20137,0,0,1
3538,0000-00-00,2022-02-28,2022-02-17,0000-00-00,42411,41460,0,0
3539,0000-00-00,2021-01-20,2021-01-16,2020-11-30,10757,10756,6788,1
3540,0000-00-00,2023-02-15,2021-12-17,2021-09-28,24154,14832,10128,1
3541,0000-00-00,2023-05-19,2023-03-15,2022-07-21,27685,24033,16699,1
3542,0000-00-00,2023-08-25,2023-08-19,2023-02-06,29274,29139,23055,0
3543,0000-00-00,2022-10-24,2022-09-01,2021-07-10,64359,59877,29449,0
3544,0000-00-00,2023-09-04,0000-00-00,0000-00-00,129662,0,0,1
3545,0000-00-00,2023-08-15,2023-07-25,2023-07-18,79628,77903,77901,0
3546,0000-00-00,2022-09-10,2022-04-12,2021-10-29,31324,26016,20235,1
3547,0000-00-00,2023-09-14,2023-09-08,2023-06-09,77426,77425,72399,0
3548,0000-00-00,2023-08-25,2023-07-17,2023-02-13,74380,72295,63697,1
3549,0000-00-00,2023-03-28,2022-11-11,2022-07-29,62717,51140,41036,0
3550,0000-00-00,2021-01-13,0000-00-00,0000-00-00,11809,0,0,0
3551,0000-00-00,2021-05-12,0000-00-00,0000-00-00,9860,0,0,1
3552,0000-00-00,2021-09-07,0000-00-00,0000-00-00,19813,0,0,0
3553,0000-00-00,2021-11-13,0000-00-00,0000-00-00,35460,0,0,1
3554,0000-00-00,2022-05-11,0000-00-00,0000-00-00,25477,0,0,0
3555,0000-00-00,2022-07-08,2022-07-06,0000-00-00,54019,54018,0,0
3556,0000-00-00,2022-10-24,2022-10-21,0000-00-00,76660,76659,0,1
3557,0000-00-00,2022-01-31,0000-00-00,0000-00-00,25433,0,0,0
3558,0000-00-00,2021-04-13,0000-00-00,0000-00-00,18103,0,0,1
3559,0000-00-00,2021-09-23,0000-00-00,0000-00-00,38924,0,0,0
3560,0000-00-00,2021-03-06,0000-00-00,0000-00-00,10498,0,0,0
3561,0000-00-00,2023-01-14,2022-12-26,0000-00-00,50080,50079,0,1
3562,0000-00-00,2022-04-09,2022-01-04,0000-00-00,26970,17840,0,1
3563,0000-00-00,2022-01-17,2021-11-24,2021-11-17,74365,57629,57628,1
3564,0000-00-00,2023-09-05,2023-07-21,2023-01-14,107288,101505,80231,1
3565,0000-00-00,2021-12-20,0000-00-00,0000-00-00,100000,0,0,1
3566,0000-00-00,2023-08-09,2023-03-06,2022-11-25,45355,40057,35020,1
3567,0000-00-00,2022-01-24,2022-01-11,2021-10-09,46584,46582,32780,0
3568,0000-00-00,2021-08-28,0000-00-00,0000-00-00,17001,0,0,1
3569,0000-00-00,2022-02-26,2022-02-25,2022-01-22,34843,34842,34841,1
3570,0000-00-00,2021-07-23,0000-00-00,0000-00-00,15824,0,0,0
3571,0000-00-00,2021-09-07,2021-09-06,0000-00-00,9400,9399,0,0
3572,0000-00-00,2021-09-01,0000-00-00,0000-00-00,20330,0,0,0
3573,0000-00-00,2015-11-17,0000-00-00,0000-00-00,83434,0,0,0
3574,0000-00-00,2019-10-15,0000-00-00,0000-00-00,74033,0,0,1
3575,0000-00-00,2018-08-27,0000-00-00,0000-00-00,190445,0,0,1
3576,0000-00-00,2022-07-07,2021-11-27,0000-00-00,132054,123287,0,1
3577,0000-00-00,2023-04-11,2019-01-08,0000-00-00,160358,81612,0,1
3578,2013-03-20,2016-03-11,0000-00-00,0000-00-00,33888,0,0,1
3579,0000-00-00,2016-12-09,0000-00-00,0000-00-00,126533,0,0,0
3580,0000-00-00,2021-09-15,2019-10-07,2019-08-27,79942,66805,65291,0
3581,0000-00-00,2020-07-21,0000-00-00,0000-00-00,28431,0,0,0
3582,0000-00-00,2016-06-27,0000-00-00,0000-00-00,68610,0,0,0
3583,0000-00-00,2015-02-04,0000-00-00,0000-00-00,24204,0,0,0
3584,0000-00-00,2021-08-23,2021-01-04,2020-12-17,87549,83743,83141,0
3585,0000-00-00,2023-03-04,0000-00-00,0000-00-00,282942,0,0,0
3586,0000-00-00,2021-12-27,2018-12-07,2016-08-30,124940,78760,52212,1
3587,0000-00-00,2015-09-14,0000-00-00,0000-00-00,136000,0,0,0
3588,0000-00-00,2018-10-26,2017-02-09,2015-11-04,88396,60580,42182,0
3589,0000-00-00,2022-12-28,2016-12-23,2016-01-25,199664,100613,74333,0
3590,0000-00-00,2018-03-14,2018-01-05,2017-01-04,80159,79250,66406,0
3591,0000-00-00,2018-12-26,0000-00-00,0000-00-00,44316,0,0,1
3592,0000-00-00,2022-09-19,0000-00-00,0000-00-00,71808,0,0,0
3593,0000-00-00,2020-03-05,2020-01-20,2019-12-09,303390,294301,286089,1
3594,0000-00-00,2022-11-30,0000-00-00,0000-00-00,136985,0,0,0
3595,0000-00-00,2016-03-26,2015-03-17,0000-00-00,59,38700,0,0
3596,2013-04-18,2015-02-03,0000-00-00,0000-00-00,46877,0,0,0
3597,0000-00-00,2015-10-21,0000-00-00,0000-00-00,25000,0,0,0
3598,0000-00-00,2020-08-24,0000-00-00,0000-00-00,108453,0,0,0
3599,0000-00-00,2019-12-09,2019-09-28,2019-08-05,356060,356070,346432,0
3600,0000-00-00,2017-08-04,0000-00-00,0000-00-00,61980,0,0,1
3601,0000-00-00,2017-12-01,0000-00-00,0000-00-00,29534,0,0,1
3602,0000-00-00,2015-11-12,0000-00-00,0000-00-00,18249,0,0,0
3603,0000-00-00,2018-09-29,2018-01-16,0000-00-00,18314,18116,0,0
3604,0000-00-00,2015-08-27,2015-05-11,0000-00-00,40240,34003,0,0
3605,0000-00-00,2023-04-03,2019-03-06,0000-00-00,97661,148640,0,1
3606,0000-00-00,2015-03-20,0000-00-00,0000-00-00,156060,0,0,1
3607,0000-00-00,2018-01-23,0000-00-00,0000-00-00,63784,0,0,0
3608,0000-00-00,2017-01-30,2016-05-26,2016-03-16,62322,57642,54065,0
3609,0000-00-00,2021-07-28,2020-11-14,2020-01-22,123056,114882,107616,0
3610,0000-00-00,2016-07-15,0000-00-00,0000-00-00,54816,0,0,1
3611,0000-00-00,2019-10-28,2019-06-15,0000-00-00,57479,53683,0,0
3612,0000-00-00,2015-08-01,2015-04-24,0000-00-00,40700,32180,0,1
3613,0000-00-00,2016-12-15,0000-00-00,0000-00-00,53959,0,0,1
3614,0000-00-00,2023-07-13,0000-00-00,0000-00-00,123239,0,0,0
3615,0000-00-00,2017-11-03,2016-06-14,0000-00-00,52642,42561,0,0
3616,0000-00-00,2023-01-30,2017-11-09,0000-00-00,109146,51310,0,1
3617,0000-00-00,2015-05-25,0000-00-00,0000-00-00,50000,0,0,0
3618,0000-00-00,2020-12-30,2019-04-22,2018-08-14,92471,73763,61016,0
3619,0000-00-00,2016-02-29,0000-00-00,0000-00-00,44531,0,0,1
3620,2013-07-03,2017-03-13,2016-03-22,2015-09-30,36855,25853,19588,1
3621,0000-00-00,2015-04-21,0000-00-00,0000-00-00,26689,0,0,1
3622,0000-00-00,2018-11-28,2018-09-11,2018-07-24,72916,71176,69783,1
3623,0000-00-00,2019-07-18,0000-00-00,0000-00-00,73437,0,0,0
3624,0000-00-00,2023-06-22,2019-07-29,0000-00-00,61500,57227,0,1
3625,0000-00-00,2015-12-28,0000-00-00,0000-00-00,18193,0,0,0
3626,0000-00-00,2015-05-04,2015-03-20,0000-00-00,21978,21176,0,0
3627,0000-00-00,2023-09-29,2023-03-01,2023-02-09,97892,88703,87858,1
3628,0000-00-00,2021-09-01,2021-08-30,2018-05-31,251106,251059,171838,1
3629,0000-00-00,2017-05-12,0000-00-00,0000-00-00,68090,0,0,0
3630,0000-00-00,2016-07-11,0000-00-00,0000-00-00,65000,0,0,0
3631,0000-00-00,2018-01-11,2017-01-11,2016-01-14,12358,10595,7806,1
3632,0000-00-00,2023-01-30,2021-01-12,0000-00-00,213524,170892,0,0
3633,0000-00-00,2019-04-03,2018-09-15,2017-12-26,53146,49138,42278,0
3634,0000-00-00,2019-01-03,0000-00-00,0000-00-00,43184,0,0,0
3635,2013-06-14,2016-03-29,2016-02-22,2016-02-12,29622,28491,28125,0
3636,2013-08-09,2022-12-20,2017-02-28,0000-00-00,52252,26653,0,0
3637,0000-00-00,2016-03-10,2015-10-15,2015-05-05,30856,25938,20658,1
3638,0000-00-00,2016-05-19,0000-00-00,0000-00-00,42167,0,0,0
3639,0000-00-00,2017-03-30,0000-00-00,0000-00-00,63014,0,0,0
3640,0000-00-00,2022-06-13,0000-00-00,0000-00-00,133042,0,0,0
3641,2015-09-17,2017-04-04,2016-01-05,2015-10-21,86958,58911,55094,0
3642,0000-00-00,2016-12-06,0000-00-00,0000-00-00,44941,0,0,1
3643,0000-00-00,2017-10-20,2017-07-10,2016-11-10,48623,46363,45037,1
3644,0000-00-00,2017-05-23,2016-02-19,2016-02-06,60654,55494,54622,0
3645,0000-00-00,2016-05-28,0000-00-00,0000-00-00,41470,0,0,1
3646,0000-00-00,2019-12-30,0000-00-00,0000-00-00,89472,0,0,0
3647,0000-00-00,2018-11-06,0000-00-00,0000-00-00,524542,0,0,1
3648,0000-00-00,2018-08-30,0000-00-00,0000-00-00,126823,0,0,1
3649,0000-00-00,2017-12-18,2017-04-12,2016-12-21,62574,52362,45906,0
3650,0000-00-00,2016-06-10,0000-00-00,0000-00-00,96070,0,0,1
3651,0000-00-00,2020-12-09,0000-00-00,0000-00-00,58539,0,0,1
3652,0000-00-00,2015-04-17,0000-00-00,0000-00-00,35654,0,0,1
3653,0000-00-00,2023-05-10,0000-00-00,0000-00-00,85736,0,0,0
3654,0000-00-00,2021-07-13,2018-07-06,2018-04-27,179996,112095,110655,0
3655,0000-00-00,2015-06-23,0000-00-00,0000-00-00,42769,0,0,0
3656,0000-00-00,2019-09-12,2017-02-07,2016-08-17,116510,73847,65213,0
3657,0000-00-00,2015-01-03,0000-00-00,0000-00-00,29618,0,0,1
3658,0000-00-00,2022-12-27,2017-05-30,2016-09-05,107763,42399,31852,1
3659,0000-00-00,2017-09-14,0000-00-00,0000-00-00,65037,0,0,0
3660,0000-00-00,2018-09-14,2018-02-09,2017-08-18,52540,44474,37871,0
3661,0000-00-00,2016-09-09,0000-00-00,0000-00-00,93366,0,0,1
3662,0000-00-00,2015-04-01,0000-00-00,0000-00-00,23139,0,0,0
3663,2013-08-17,2016-05-28,0000-00-00,0000-00-00,90700,0,0,1
3664,0000-00-00,2015-03-31,0000-00-00,0000-00-00,77338,0,0,0
3665,0000-00-00,2023-02-14,2022-03-14,2019-07-27,90573,82074,65718,0
3666,0000-00-00,2018-08-16,2015-09-16,0000-00-00,80657,40337,0,1
3667,0000-00-00,2022-03-19,2022-02-12,2015-11-28,99921,99614,34170,0
3668,0000-00-00,2019-09-28,2018-08-04,2018-01-04,23454,19241,16939,1
3669,0000-00-00,2017-05-04,0000-00-00,0000-00-00,58506,0,0,1
3670,0000-00-00,2016-08-19,2016-07-23,0000-00-00,73432,70133,0,0
3671,0000-00-00,2016-12-23,2016-06-17,0000-00-00,50000,50780,0,1
3672,0000-00-00,2017-09-21,2016-08-26,2015-04-09,151231,113200,64093,0
3673,2013-09-04,2015-06-23,2015-03-14,2015-03-13,70035,66205,66004,0
3674,0000-00-00,2021-11-25,0000-00-00,0000-00-00,106596,0,0,1
3675,0000-00-00,2015-12-14,2015-10-30,0000-00-00,50385,46199,0,0
3676,0000-00-00,2016-02-08,0000-00-00,0000-00-00,32263,0,0,0
3677,0000-00-00,2015-05-30,0000-00-00,0000-00-00,16464,0,0,0
3678,0000-00-00,2018-04-02,0000-00-00,0000-00-00,114931,0,0,1
3679,0000-00-00,2016-01-28,0000-00-00,0000-00-00,35690,0,0,0
3680,0000-00-00,2015-09-07,2015-05-13,0000-00-00,17673,15121,0,1
3681,0000-00-00,2022-09-10,2022-05-28,2022-04-02,92990,90228,88403,0
3682,0000-00-00,2023-09-08,0000-00-00,0000-00-00,264141,0,0,1
3683,0000-00-00,2015-05-30,0000-00-00,0000-00-00,26323,0,0,0
3684,0000-00-00,2016-09-10,0000-00-00,0000-00-00,29287,0,0,1
3685,0000-00-00,2019-05-15,2019-01-03,2018-02-19,175637,164774,127310,1
3686,0000-00-00,2021-09-13,2021-06-15,2021-06-10,26549,253911,253910,1
3687,0000-00-00,2022-07-26,2022-06-28,2021-06-22,67518,67117,61475,0
3688,0000-00-00,2016-01-07,0000-00-00,0000-00-00,50341,0,0,0
3689,2015-06-26,2015-06-26,0000-00-00,0000-00-00,11204,0,0,0
3690,2015-01-09,2015-01-09,0000-00-00,0000-00-00,30706,0,0,0
3691,0000-00-00,2017-11-10,2017-11-07,2017-11-01,46469,46467,44468,0
3692,2015-01-13,2015-01-14,0000-00-00,0000-00-00,10086,0,0,1
3693,0000-00-00,2016-04-25,0000-00-00,0000-00-00,4592,0,0,0
3694,0000-00-00,2020-01-09,2019-12-09,0000-00-00,62509,60610,0,1
3695,0000-00-00,2017-08-12,0000-00-00,0000-00-00,21193,0,0,0
3696,0000-00-00,2016-08-10,2015-01-20,0000-00-00,49126,19626,0,0
3697,0000-00-00,2016-07-18,0000-00-00,0000-00-00,35010,0,0,0
3698,0000-00-00,2018-01-23,2018-01-20,2017-06-17,82362,82318,74907,0
3699,0000-00-00,2020-08-20,0000-00-00,0000-00-00,93348,0,0,0
3700,0000-00-00,2021-01-13,2019-09-14,0000-00-00,37891,22502,0,0
3701,0000-00-00,2015-01-17,0000-00-00,0000-00-00,33537,0,0,1
3702,0000-00-00,2020-09-17,2020-09-16,2020-07-13,83057,83046,81426,1
3703,0000-00-00,2016-08-24,0000-00-00,0000-00-00,35762,0,0,0
3704,0000-00-00,2019-12-10,2016-05-20,0000-00-00,92045,33031,0,1
3705,0000-00-00,2016-05-23,0000-00-00,0000-00-00,15263,0,0,1
3706,0000-00-00,2020-03-06,2019-12-02,2019-07-18,60351,56993,50732,1
3707,0000-00-00,2021-01-20,2019-10-01,0000-00-00,61029,56527,0,0
3708,0000-00-00,2021-02-05,2018-08-15,2017-06-08,141585,100195,60342,1
3709,0000-00-00,2016-05-04,0000-00-00,0000-00-00,78000,0,0,1
3710,0000-00-00,2022-12-03,0000-00-00,0000-00-00,77558,0,0,0
3711,0000-00-00,2016-07-07,2015-04-04,0000-00-00,24729,5145,0,1
3712,0000-00-00,2015-04-29,0000-00-00,0000-00-00,1431,0,0,0
3713,0000-00-00,2015-06-19,0000-00-00,0000-00-00,13756,0,0,0
3714,0000-00-00,2016-01-13,0000-00-00,0000-00-00,13302,0,0,0
3715,0000-00-00,2019-01-30,2019-01-26,0000-00-00,34420,34242,0,0
3716,0000-00-00,2019-08-14,0000-00-00,0000-00-00,39898,0,0,0
3717,0000-00-00,2020-05-26,0000-00-00,0000-00-00,41301,0,0,1
3718,0000-00-00,2019-01-29,2018-12-29,0000-00-00,28483,27042,0,0
3719,0000-00-00,2021-12-27,2020-11-07,2018-02-02,84449,64646,10118,0
3720,0000-00-00,2020-12-29,2020-01-09,2019-11-02,61716,47207,41398,0
3721,0000-00-00,2018-04-18,0000-00-00,0000-00-00,5221,0,0,0
3722,0000-00-00,2018-12-28,0000-00-00,0000-00-00,9656,0,0,1
3723,0000-00-00,2020-10-23,2020-10-20,2020-09-03,101589,101588,93417,1
3724,0000-00-00,2021-07-10,0000-00-00,0000-00-00,83158,0,0,0
3725,0000-00-00,2022-06-07,0000-00-00,0000-00-00,165049,0,0,1
3726,0000-00-00,2019-02-25,2018-12-19,2018-10-29,9880,4888,1840,1
3727,0000-00-00,2020-11-06,0000-00-00,0000-00-00,80651,0,0,0
3728,0000-00-00,2023-01-31,2023-01-04,2022-10-13,82101,80493,76599,1
3729,0000-00-00,2023-10-25,2023-09-01,2023-08-02,148036,142266,138853,0
3730,0000-00-00,2023-04-03,0000-00-00,0000-00-00,93784,0,0,0
3731,0000-00-00,2023-06-26,2023-01-10,2022-07-09,66606,61307,56522,0
3732,0000-00-00,2023-07-13,2022-06-30,2020-12-28,34113,30791,28570,0
3733,0000-00-00,2021-04-09,2020-12-23,2020-10-02,87246,80902,77174,0
3734,0000-00-00,2021-11-19,2021-10-29,2021-10-26,247288,247287,247286,1
3735,0000-00-00,2023-09-20,0000-00-00,0000-00-00,159435,0,0,1
3736,0000-00-00,2016-08-01,2015-12-07,2015-07-30,39950,28663,23585,0
3737,0000-00-00,2017-06-27,2017-01-12,2016-10-24,16126,10397,7794,0
3738,0000-00-00,2017-03-29,2017-02-27,2016-12-12,26074,23663,17928,0
3739,0000-00-00,2016-06-18,0000-00-00,0000-00-00,4802,0,0,0
3740,0000-00-00,2021-01-09,0000-00-00,0000-00-00,48521,0,0,1
3741,0000-00-00,2018-08-10,0000-00-00,0000-00-00,7149,0,0,0
3742,0000-00-00,2020-02-22,2019-12-14,2019-10-08,68491,59547,43823,1
3743,0000-00-00,2020-03-19,2020-02-08,2019-12-26,50077,42922,32561,0
3744,0000-00-00,2023-09-21,2023-03-22,2022-10-11,50306,39884,30140,1
3745,0000-00-00,2016-06-03,2016-05-04,2015-01-07,21057,20700,10569,1
3746,0000-00-00,2021-07-31,2019-12-13,2017-07-25,92781,72196,40605,1
3747,0000-00-00,2022-02-25,2021-09-06,2021-08-14,104646,97731,96974,0
3748,0000-00-00,2023-06-21,2023-05-08,2023-03-07,122946,120223,118111,1
3749,0000-00-00,2015-05-20,2015-04-15,0000-00-00,5210,2,0,0
3750,0000-00-00,2018-06-07,2017-03-08,2017-02-21,46272,33965,32928,0
3751,0000-00-00,2023-08-28,2016-09-20,0000-00-00,76145,10198,0,0
3752,0000-00-00,2016-01-15,0000-00-00,0000-00-00,83515,0,0,1
3753,0000-00-00,2019-07-22,2019-05-02,2019-01-23,162207,155318,146442,1
3754,0000-00-00,2018-07-12,2018-04-23,2018-03-09,130133,125044,121852,1
3755,0000-00-00,2016-12-06,2016-03-07,2015-12-17,77940,64574,58663,0
3756,0000-00-00,2016-01-12,0000-00-00,0000-00-00,28466,0,0,1
3757,0000-00-00,2016-05-10,2015-05-08,0000-00-00,61575,36250,0,1
3758,0000-00-00,2015-07-24,0000-00-00,0000-00-00,45300,0,0,1
3759,0000-00-00,2017-11-09,2016-02-15,2015-12-22,61852,44541,41983,0
3760,0000-00-00,2018-08-21,2018-08-14,2018-07-27,203156,202907,202906,1
3761,0000-00-00,2018-02-03,2017-04-04,2016-05-24,44001,35320,27997,0
3762,0000-00-00,2023-06-15,2023-03-31,2023-02-23,105024,103450,102625,0
3763,2013-08-11,2015-08-03,2015-05-23,2015-03-30,34872,27833,24448,0
3764,0000-00-00,2015-02-12,0000-00-00,0000-00-00,78483,0,0,0
3765,0000-00-00,2018-12-29,2016-03-18,2016-01-08,107811,45123,40154,0
3766,0000-00-00,2022-04-25,2021-03-19,2019-11-07,86448,74707,65832,0
3767,0000-00-00,2021-11-24,0000-00-00,0000-00-00,80000,0,0,1
3768,0000-00-00,2022-02-15,2018-02-08,2015-07-30,99547,67803,37634,1
3769,0000-00-00,2017-08-01,2016-12-02,2016-06-04,65738,52804,42872,1
3770,0000-00-00,2016-01-14,0000-00-00,0000-00-00,43000,0,0,1
3771,0000-00-00,2015-01-14,0000-00-00,0000-00-00,25320,0,0,0
3772,0000-00-00,2016-07-27,0000-00-00,0000-00-00,56385,0,0,1
3773,0000-00-00,2015-05-09,0000-00-00,0000-00-00,46390,0,0,1
3774,0000-00-00,2022-01-31,0000-00-00,0000-00-00,83963,0,0,0
3775,0000-00-00,2016-10-06,0000-00-00,0000-00-00,47978,0,0,0
3776,0000-00-00,2019-05-08,2019-04-17,2019-02-09,127623,125643,119956,1
3777,0000-00-00,2015-06-20,2015-05-13,2015-01-21,12931,11780,8765,1
3778,0000-00-00,2016-11-09,0000-00-00,0000-00-00,112000,0,0,0
3779,0000-00-00,2021-06-15,2020-12-24,0000-00-00,101476,86032,0,1
3780,0000-00-00,2019-12-07,2016-11-18,2016-10-25,86683,43445,42594,1
3781,0000-00-00,2016-06-28,0000-00-00,0000-00-00,35958,0,0,0
3782,0000-00-00,2017-08-31,2017-06-01,2016-06-27,88021,87397,69957,0
3783,0000-00-00,2015-02-19,0000-00-00,0000-00-00,21844,0,0,1
3784,0000-00-00,2021-08-04,2019-05-03,0000-00-00,123517,71694,0,0
3785,0000-00-00,2021-02-15,2021-02-06,2018-07-03,149809,149808,90378,1
3786,0000-00-00,2017-02-24,2016-10-21,2016-07-06,15058,10089,4956,1
3787,0000-00-00,2019-01-25,2018-12-05,2018-10-16,73299,70868,65897,0
3788,2016-07-26,2021-08-06,2021-06-30,2020-10-06,132716,128030,114368,1
3789,2016-10-10,2017-01-11,2016-12-17,0000-00-00,8246,5275,0,1
3790,0000-00-00,2018-03-05,0000-00-00,0000-00-00,18533,0,0,0
3791,0000-00-00,2019-03-16,0000-00-00,0000-00-00,28293,0,0,1
