id,fecha_entrega,fecha_ultima,fecha_penultima,fecha_antepenultima,kms_ultima,kms_penultima,kms_antepenultima,dias_para_5000
1568,0000-00-00,2021-08-17,2021-02-06,2021-01-25,356889,350483,350388,1
1569,0000-00-00,2022-07-01,2022-06-08,2017-02-09,162250,161962,144572,1
1570,0000-00-00,2015-11-13,0000-00-00,0000-00-00,170724,0,0,1
1571,0000-00-00,2021-07-09,0000-00-00,0000-00-00,173532,0,0,0
1572,0000-00-00,2015-10-17,0000-00-00,0000-00-00,169496,0,0,1
1573,0000-00-00,2016-12-17,0000-00-00,0000-00-00,180523,0,0,0
1574,0000-00-00,2016-08-19,0000-00-00,0000-00-00,98560,0,0,1
1575,0000-00-00,2016-01-02,0000-00-00,0000-00-00,191011,0,0,0
1576,0000-00-00,2016-04-29,2016-04-28,0000-00-00,152722,152706,0,0
1577,0000-00-00,2017-06-07,0000-00-00,0000-00-00,215815,0,0,1
1578,0000-00-00,2016-01-30,0000-00-00,0000-00-00,98654,0,0,0
1579,0000-00-00,2015-03-09,0000-00-00,0000-00-00,148367,0,0,0
1580,0000-00-00,2021-12-09,2021-10-28,2021-10-23,254751,251794,250263,0
1581,0000-00-00,2015-10-26,2015-06-11,2015-01-19,219000,213400,207203,1
1582,0000-00-00,2015-11-15,0000-00-00,0000-00-00,183803,0,0,0
1583,0000-00-00,2015-11-21,0000-00-00,0000-00-00,393767,0,0,1
1584,0000-00-00,2015-12-28,0000-00-00,0000-00-00,111221,0,0,0
1585,0000-00-00,2015-09-10,0000-00-00,0000-00-00,83102,0,0,0
1586,0000-00-00,2015-02-16,0000-00-00,0000-00-00,142220,0,0,1
1587,0000-00-00,2015-09-04,0000-00-00,0000-00-00,171246,0,0,1
1588,0000-00-00,2015-11-02,2015-08-28,2015-07-20,178508,175201,173198,1
1589,0000-00-00,2016-11-03,2016-09-05,2015-05-28,131290,130042,118791,1
1590,0000-00-00,2022-05-26,0000-00-00,0000-00-00,107000,0,0,0
1591,0000-00-00,2020-12-28,2019-03-11,2019-02-19,114224,107518,107018,0
1592,0000-00-00,2017-05-08,0000-00-00,0000-00-00,97293,0,0,1
1593,0000-00-00,2019-02-28,0000-00-00,0000-00-00,158758,0,0,1
1594,0000-00-00,2015-09-18,2015-02-11,0000-00-00,132201,132200,0,0
1595,0000-00-00,2016-03-10,0000-00-00,0000-00-00,99561,0,0,0
1596,0000-00-00,2016-09-14,0000-00-00,0000-00-00,121661,0,0,0
1597,0000-00-00,2020-03-12,2020-02-17,0000-00-00,135446,135394,0,0
1598,0000-00-00,2016-01-21,2015-11-02,0000-00-00,78002,74168,0,0
1599,0000-00-00,2021-06-29,0000-00-00,0000-00-00,232509,0,0,0
1600,0000-00-00,2016-07-29,0000-00-00,0000-00-00,99206,0,0,0
1601,0000-00-00,2019-05-07,0000-00-00,0000-00-00,164856,0,0,0
1602,0000-00-00,2015-10-02,0000-00-00,0000-00-00,134626,0,0,1
1603,0000-00-00,2016-07-28,2016-04-06,0000-00-00,88620,86000,0,0
1604,0000-00-00,2016-11-23,0000-00-00,0000-00-00,130133,0,0,0
1605,0000-00-00,2016-10-07,0000-00-00,0000-00-00,766000,0,0,1
1606,0000-00-00,2016-08-09,0000-00-00,0000-00-00,36079,0,0,0
1607,0000-00-00,2019-02-11,0000-00-00,0000-00-00,295102,0,0,1
1608,0000-00-00,2015-06-03,2015-04-10,2015-03-31,129393,126532,125818,1
1609,0000-00-00,2016-07-05,0000-00-00,0000-00-00,463803,0,0,1
1610,0000-00-00,2016-08-03,0000-00-00,0000-00-00,150250,0,0,1
1611,0000-00-00,2016-11-29,2016-09-02,0000-00-00,73660,64863,0,0
1612,0000-00-00,2018-12-13,0000-00-00,0000-00-00,109001,0,0,0
1613,0000-00-00,2018-07-30,0000-00-00,0000-00-00,64326,0,0,0
1614,0000-00-00,2018-01-06,0000-00-00,0000-00-00,45230,0,0,1
1615,0000-00-00,2016-08-08,0000-00-00,0000-00-00,39764,0,0,0
1616,0000-00-00,2017-01-11,0000-00-00,0000-00-00,37224,0,0,1
1617,0000-00-00,2015-11-17,0000-00-00,0000-00-00,160806,0,0,0
1618,0000-00-00,2017-01-30,0000-00-00,0000-00-00,113555,0,0,0
1619,0000-00-00,2016-08-04,0000-00-00,0000-00-00,90118,0,0,1
1620,0000-00-00,2019-03-29,2019-02-27,2019-02-20,118276,117960,117645,1
1621,0000-00-00,2016-10-19,0000-00-00,0000-00-00,145048,0,0,1
1622,0000-00-00,2016-10-06,0000-00-00,0000-00-00,32650,0,0,0
1623,0000-00-00,2016-08-09,0000-00-00,0000-00-00,32611,0,0,0
1624,0000-00-00,2021-05-04,2020-10-20,2020-09-17,90511,87212,86354,0
1625,0000-00-00,2015-11-27,0000-00-00,0000-00-00,40100,0,0,1
1626,0000-00-00,2023-03-18,2022-12-19,2022-07-23,94163,91012,85773,0
1627,0000-00-00,2016-05-09,2015-07-29,2015-07-25,17514,8412,8134,0
1628,0000-00-00,2016-09-07,0000-00-00,0000-00-00,21184,0,0,1
1629,0000-00-00,2016-04-27,2015-12-02,0000-00-00,150787,145804,0,1
1630,0000-00-00,2015-08-15,0000-00-00,0000-00-00,138337,0,0,0
1631,0000-00-00,2016-04-15,2015-09-11,2015-09-05,167294,157577,157371,0
1632,0000-00-00,2016-05-27,0000-00-00,0000-00-00,172519,0,0,0
1633,0000-00-00,2017-01-05,2015-06-11,0000-00-00,117663,107444,0,0
1634,0000-00-00,2018-04-28,2017-06-30,2015-06-10,236420,221546,166776,0
1635,0000-00-00,2019-05-24,2019-05-21,0000-00-00,185898,185869,0,1
1636,0000-00-00,2016-01-07,2015-10-10,0000-00-00,123116,119058,0,0
1637,0000-00-00,2016-02-29,0000-00-00,0000-00-00,148093,0,0,0
1638,0000-00-00,2016-08-06,0000-00-00,0000-00-00,116078,0,0,0
1639,0000-00-00,2016-05-23,0000-00-00,0000-00-00,102,0,0,1
1640,0000-00-00,2022-04-08,0000-00-00,0000-00-00,211248,0,0,0
1641,0000-00-00,2016-12-04,0000-00-00,0000-00-00,163970,0,0,1
1642,0000-00-00,2016-05-27,0000-00-00,0000-00-00,146654,0,0,1
1643,0000-00-00,2016-11-10,0000-00-00,0000-00-00,214607,0,0,1
1644,0000-00-00,2016-07-22,0000-00-00,0000-00-00,200001,0,0,0
1645,0000-00-00,2023-02-10,0000-00-00,0000-00-00,147884,0,0,0
1646,0000-00-00,2019-08-12,0000-00-00,0000-00-00,177076,0,0,1
1647,0000-00-00,2017-12-29,0000-00-00,0000-00-00,117890,0,0,0
1648,0000-00-00,2016-09-24,2015-12-05,2015-08-26,113561,105214,100776,1
1649,0000-00-00,2017-01-05,0000-00-00,0000-00-00,128652,0,0,0
1650,0000-00-00,2016-03-03,2015-10-16,0000-00-00,124212,119072,0,1
1651,0000-00-00,2023-07-13,2023-03-02,2022-10-26,305387,300887,296541,1
1652,0000-00-00,2017-01-06,0000-00-00,0000-00-00,112277,0,0,0
1653,0000-00-00,2019-05-24,0000-00-00,0000-00-00,125266,0,0,1
1654,0000-00-00,2016-04-09,0000-00-00,0000-00-00,101000,0,0,1
1655,0000-00-00,2019-05-06,2017-07-08,2016-11-30,158024,158023,147981,1
1656,0000-00-00,2019-09-24,0000-00-00,0000-00-00,267234,0,0,0
1657,0000-00-00,2016-08-11,0000-00-00,0000-00-00,609415,0,0,0
1658,0000-00-00,2016-05-28,0000-00-00,0000-00-00,190832,0,0,0
1659,0000-00-00,2015-08-28,0000-00-00,0000-00-00,109211,0,0,1
1660,0000-00-00,2016-02-18,0000-00-00,0000-00-00,79865,0,0,1
1661,0000-00-00,2015-09-16,2015-02-04,0000-00-00,83830,76777,0,1
1662,0000-00-00,2022-10-22,0000-00-00,0000-00-00,78000,0,0,0
1663,0000-00-00,2016-05-08,0000-00-00,0000-00-00,97511,0,0,0
1664,0000-00-00,2016-05-20,0000-00-00,0000-00-00,100116,0,0,0
1665,0000-00-00,2019-06-10,2019-06-05,2019-05-14,169554,169475,169119,0
1666,0000-00-00,2017-09-06,2017-08-16,0000-00-00,123049,122795,0,0
1667,0000-00-00,2016-05-18,2015-03-21,0000-00-00,213005,192001,0,0
1668,0000-00-00,2015-03-16,2015-03-13,0000-00-00,188562,188561,0,1
1669,0000-00-00,2023-04-10,0000-00-00,0000-00-00,230863,0,0,1
1670,0000-00-00,2016-04-16,0000-00-00,0000-00-00,102340,0,0,0
1671,0000-00-00,2015-12-30,0000-00-00,0000-00-00,131006,0,0,0
1672,0000-00-00,2016-04-18,2016-02-13,0000-00-00,110000,109509,0,1
1673,0000-00-00,2016-06-22,0000-00-00,0000-00-00,295000,0,0,1
1674,0000-00-00,2016-07-01,0000-00-00,0000-00-00,158081,0,0,0
1675,0000-00-00,2016-10-12,2016-04-23,0000-00-00,154745,147417,0,1
1676,0000-00-00,2023-10-17,0000-00-00,0000-00-00,17,0,0,0
1677,0000-00-00,2015-04-06,0000-00-00,0000-00-00,42119,0,0,0
1678,0000-00-00,2016-03-18,0000-00-00,0000-00-00,112630,0,0,0
1679,0000-00-00,2016-10-24,0000-00-00,0000-00-00,136828,0,0,1
1680,0000-00-00,2016-05-28,0000-00-00,0000-00-00,122002,0,0,0
1681,0000-00-00,2018-12-07,0000-00-00,0000-00-00,113413,0,0,0
1682,0000-00-00,2016-06-03,0000-00-00,0000-00-00,108108,0,0,0
1683,0000-00-00,2018-09-24,0000-00-00,0000-00-00,105921,0,0,1
1684,0000-00-00,2021-04-13,0000-00-00,0000-00-00,134159,0,0,0
1685,0000-00-00,2017-04-04,2016-10-08,2016-05-21,120778,114603,109339,1
1686,0000-00-00,2016-08-20,0000-00-00,0000-00-00,142210,0,0,0
1687,0000-00-00,2016-10-27,0000-00-00,0000-00-00,150116,0,0,0
1688,0000-00-00,2017-07-19,0000-00-00,0000-00-00,139029,0,0,0
1689,0000-00-00,2016-10-16,2015-12-23,0000-00-00,84882,78052,0,0
1690,0000-00-00,2020-09-18,2019-10-31,0000-00-00,220000,218064,0,0
1691,0000-00-00,2022-03-25,2017-05-20,2017-01-14,108628,108627,103140,0
1692,0000-00-00,2017-02-02,2016-06-20,0000-00-00,110208,99717,0,1
1693,0000-00-00,2018-10-09,0000-00-00,0000-00-00,128016,0,0,0
1694,0000-00-00,2016-11-01,0000-00-00,0000-00-00,120274,0,0,1
1695,0000-00-00,2018-07-14,0000-00-00,0000-00-00,210490,0,0,0
1696,0000-00-00,2016-04-08,0000-00-00,0000-00-00,79487,0,0,0
1697,0000-00-00,2016-10-18,0000-00-00,0000-00-00,125715,0,0,1
1698,0000-00-00,2015-06-23,0000-00-00,0000-00-00,132634,0,0,0
1699,0000-00-00,2016-12-10,0000-00-00,0000-00-00,134790,0,0,0
1700,0000-00-00,2015-06-30,0000-00-00,0000-00-00,69099,0,0,1
1701,0000-00-00,2015-11-15,0000-00-00,0000-00-00,82000,0,0,1
1702,0000-00-00,2020-10-27,2019-11-26,2018-04-04,75043,71079,60697,0
1703,0000-00-00,2019-06-04,2019-03-02,2019-02-11,181726,177060,176029,0
1704,0000-00-00,2015-10-16,2015-10-07,0000-00-00,71881,71052,0,1
1705,0000-00-00,2017-01-06,2016-11-22,2016-08-08,113488,110175,107818,0
1706,0000-00-00,2018-03-28,2016-12-21,2016-10-27,147207,137646,135083,1
1707,0000-00-00,2017-09-27,2017-09-20,2017-06-27,142412,142336,139584,1
1708,0000-00-00,2016-01-14,0000-00-00,0000-00-00,173347,0,0,0
1709,0000-00-00,2017-03-28,2016-09-05,2016-05-30,89022,84723,83765,1
1710,0000-00-00,2015-06-19,0000-00-00,0000-00-00,112653,0,0,1
1711,0000-00-00,2016-10-24,2016-09-30,2016-05-19,59079,59071,53047,1
1712,0000-00-00,2015-11-11,0000-00-00,0000-00-00,79326,0,0,0
1713,0000-00-00,2017-02-16,0000-00-00,0000-00-00,74529,0,0,0
1714,0000-00-00,2023-09-22,0000-00-00,0000-00-00,222201,0,0,0
1715,0000-00-00,2015-11-27,0000-00-00,0000-00-00,103518,0,0,1
1716,0000-00-00,2022-02-16,0000-00-00,0000-00-00,170219,0,0,1
1717,0000-00-00,2016-01-15,2015-08-05,0000-00-00,85573,77633,0,0
1718,0000-00-00,2016-03-06,2016-03-05,0000-00-00,83010,83001,0,0
1719,0000-00-00,2015-07-12,0000-00-00,0000-00-00,191815,0,0,0
1720,0000-00-00,2016-04-19,2016-04-18,0000-00-00,199860,199851,0,0
1721,0000-00-00,2016-03-10,0000-00-00,0000-00-00,149901,0,0,0
1722,0000-00-00,2016-03-13,0000-00-00,0000-00-00,220150,0,0,1
1723,0000-00-00,2017-03-03,0000-00-00,0000-00-00,78988,0,0,1
1724,0000-00-00,2018-05-18,2018-03-24,2018-02-23,68372,64698,64697,1
1725,0000-00-00,2016-10-17,2016-06-04,0000-00-00,824205,824204,0,0
1726,0000-00-00,2016-11-24,0000-00-00,0000-00-00,159000,0,0,0
1727,0000-00-00,2016-11-25,0000-00-00,0000-00-00,226000,0,0,0
1728,0000-00-00,2015-09-21,0000-00-00,0000-00-00,38875,0,0,0
1729,0000-00-00,2020-06-23,2017-04-04,2017-03-22,59042,31443,31134,0
1730,0000-00-00,2017-01-04,0000-00-00,0000-00-00,309001,0,0,0
1731,0000-00-00,2016-01-09,2015-10-28,0000-00-00,163000,161517,0,1
1732,0000-00-00,2017-12-22,0000-00-00,0000-00-00,39422,0,0,0
1733,0000-00-00,2016-05-16,0000-00-00,0000-00-00,45962,0,0,1
1734,0000-00-00,2015-09-19,2015-01-03,0000-00-00,293643,270999,0,0
1735,0000-00-00,2016-07-23,0000-00-00,0000-00-00,135000,0,0,0
1736,0000-00-00,2016-05-07,0000-00-00,0000-00-00,66037,0,0,1
1737,0000-00-00,2016-03-23,0000-00-00,0000-00-00,125630,0,0,1
1738,0000-00-00,2019-12-11,0000-00-00,0000-00-00,122826,0,0,0
1739,0000-00-00,2016-01-25,0000-00-00,0000-00-00,218987,0,0,0
1740,0000-00-00,2016-08-12,0000-00-00,0000-00-00,227677,0,0,1
1741,0000-00-00,2016-06-05,0000-00-00,0000-00-00,154230,0,0,0
1742,0000-00-00,2016-06-03,0000-00-00,0000-00-00,163504,0,0,0
1743,0000-00-00,2016-07-20,0000-00-00,0000-00-00,217914,0,0,1
1744,0000-00-00,2016-02-16,0000-00-00,0000-00-00,159665,0,0,1
1745,0000-00-00,2016-07-25,0000-00-00,0000-00-00,132874,0,0,1
1746,0000-00-00,2016-06-22,0000-00-00,0000-00-00,125000,0,0,0
1747,0000-00-00,2016-10-06,2016-07-14,0000-00-00,142959,139822,0,1
1748,0000-00-00,2016-09-08,2016-01-13,0000-00-00,148276,146276,0,1
1749,0000-00-00,2016-02-19,0000-00-00,0000-00-00,116184,0,0,0
1750,0000-00-00,2015-12-04,0000-00-00,0000-00-00,165553,0,0,0
1751,0000-00-00,2016-05-16,0000-00-00,0000-00-00,95686,0,0,1
1752,0000-00-00,2016-02-20,0000-00-00,0000-00-00,147001,0,0,1
1753,0000-00-00,2016-12-21,0000-00-00,0000-00-00,252438,0,0,1
1754,0000-00-00,2021-07-10,2020-08-15,2018-08-04,170274,167779,160223,1
1755,0000-00-00,2022-12-22,2021-03-20,2021-01-04,178358,160815,159454,1
1756,0000-00-00,2016-10-10,0000-00-00,0000-00-00,140440,0,0,1
1757,2010-08-14,2015-05-29,2015-02-21,0000-00-00,63623,63622,0,0
1758,0000-00-00,2019-03-16,2016-08-08,2015-12-10,45882,28651,21306,0
1759,0000-00-00,2015-06-01,0000-00-00,0000-00-00,134000,0,0,0
1760,0000-00-00,2016-01-04,0000-00-00,0000-00-00,160513,0,0,0
1761,0000-00-00,2021-02-17,2020-11-23,0000-00-00,270305,270304,0,0
1762,0000-00-00,2015-04-13,0000-00-00,0000-00-00,64345,0,0,0
1763,0000-00-00,2019-03-06,0000-00-00,0000-00-00,73283,0,0,0
1764,0000-00-00,2022-11-30,2021-04-09,2017-03-13,139847,120359,103100,0
1765,0000-00-00,2016-12-12,0000-00-00,0000-00-00,120000,0,0,1
1766,0000-00-00,2015-11-03,2015-09-16,0000-00-00,52431,47211,0,1
1767,0000-00-00,2016-05-27,2016-03-04,0000-00-00,65920,64023,0,1
1768,0000-00-00,2017-03-29,2017-02-04,2017-01-30,66387,65312,65272,0
1769,0000-00-00,2015-12-23,0000-00-00,0000-00-00,120991,0,0,1
1770,0000-00-00,2016-12-15,0000-00-00,0000-00-00,89225,0,0,1
1771,0000-00-00,2016-11-23,2016-05-12,0000-00-00,55000,50000,0,0
1772,0000-00-00,2018-09-15,2018-09-13,2018-08-23,117967,117872,117392,1
1773,0000-00-00,2019-06-14,0000-00-00,0000-00-00,165733,0,0,1
1774,0000-00-00,2015-01-09,0000-00-00,0000-00-00,82380,0,0,0
1775,0000-00-00,2015-08-22,0000-00-00,0000-00-00,101151,0,0,1
1776,0000-00-00,2021-08-24,2020-10-27,2018-11-29,157000,153725,131601,1
1777,0000-00-00,2016-01-18,0000-00-00,0000-00-00,133822,0,0,1
1778,0000-00-00,2019-12-11,2019-11-27,2019-10-29,58960,58408,58248,0
1779,0000-00-00,2023-08-26,2020-11-10,0000-00-00,231386,194183,0,1
1780,0000-00-00,2022-01-03,0000-00-00,0000-00-00,145000,0,0,1
1781,0000-00-00,2017-04-19,0000-00-00,0000-00-00,130866,0,0,0
1782,0000-00-00,2020-05-22,0000-00-00,0000-00-00,112283,0,0,0
1783,0000-00-00,2016-08-27,2016-06-30,2016-06-24,51500,49860,49650,0
1784,0000-00-00,2016-02-26,2015-06-26,0000-00-00,78000,66887,0,0
1785,0000-00-00,2020-11-12,0000-00-00,0000-00-00,114222,0,0,0
1786,0000-00-00,2015-11-13,2015-08-21,0000-00-00,127431,127430,0,1
1787,0000-00-00,2023-02-03,2019-08-15,2019-03-12,71411,64673,62428,0
1788,0000-00-00,2017-09-25,0000-00-00,0000-00-00,82833,0,0,1
1789,0000-00-00,2021-12-07,0000-00-00,0000-00-00,96939,0,0,0
1790,0000-00-00,2022-08-18,0000-00-00,0000-00-00,126501,0,0,0
1791,0000-00-00,2020-08-20,2019-11-08,0000-00-00,94702,87163,0,1
1792,0000-00-00,2018-02-21,2018-02-17,2017-10-06,59554,59534,55388,1
1793,0000-00-00,2015-10-16,2015-10-15,0000-00-00,67830,67775,0,1
1794,0000-00-00,2020-11-09,2020-08-27,2017-02-04,83388,82804,47930,0
1795,0000-00-00,2017-06-27,0000-00-00,0000-00-00,74975,0,0,1
1796,0000-00-00,2016-12-07,2016-07-07,2016-06-27,62070,56240,56190,0
1797,0000-00-00,2019-10-03,0000-00-00,0000-00-00,84546,0,0,1
1798,0000-00-00,2017-11-15,2017-08-30,2017-08-26,57892,55672,55560,1
1799,0000-00-00,2022-10-11,0000-00-00,0000-00-00,136863,0,0,0
1800,0000-00-00,2016-04-23,0000-00-00,0000-00-00,56230,0,0,0
1801,0000-00-00,2015-05-13,0000-00-00,0000-00-00,88150,0,0,1
1802,0000-00-00,2016-03-01,0000-00-00,0000-00-00,92153,0,0,1
1803,0000-00-00,2016-02-22,0000-00-00,0000-00-00,68532,0,0,0
1804,0000-00-00,2017-12-12,0000-00-00,0000-00-00,133706,0,0,0
1805,0000-00-00,2016-12-28,0000-00-00,0000-00-00,154405,0,0,1
1806,0000-00-00,2015-03-14,0000-00-00,0000-00-00,129000,0,0,0
1807,0000-00-00,2016-08-16,2016-06-23,2016-04-26,84643,78704,74442,0
1808,0000-00-00,2017-03-30,2016-11-18,2016-08-24,91718,90162,87151,1
1809,0000-00-00,2015-07-30,0000-00-00,0000-00-00,78949,0,0,0
1810,0000-00-00,2016-05-28,0000-00-00,0000-00-00,102810,0,0,0
1811,0000-00-00,2016-05-17,0000-00-00,0000-00-00,81263,0,0,0
1812,0000-00-00,2016-11-12,2016-10-11,0000-00-00,80859,79069,0,0
1813,0000-00-00,2015-06-09,0000-00-00,0000-00-00,72784,0,0,1
1814,0000-00-00,2023-03-04,0000-00-00,0000-00-00,241000,0,0,1
1815,0000-00-00,2016-04-11,0000-00-00,0000-00-00,68074,0,0,0
1816,0000-00-00,2023-08-11,2023-01-28,2023-01-14,145845,140772,139754,0
1817,0000-00-00,2018-12-28,2018-12-17,2018-11-19,161372,160777,159256,0
1818,0000-00-00,2016-03-19,0000-00-00,0000-00-00,62490,0,0,1
1819,0000-00-00,2015-12-23,0000-00-00,0000-00-00,110773,0,0,1
1820,0000-00-00,2016-11-30,2016-06-09,2015-12-17,88757,85596,81612,1
1821,0000-00-00,2023-06-13,2022-05-18,0000-00-00,228696,212163,0,1
1822,0000-00-00,2016-10-05,0000-00-00,0000-00-00,133066,0,0,1
1823,0000-00-00,2016-05-07,0000-00-00,0000-00-00,81146,0,0,0
1824,0000-00-00,2016-10-16,2016-06-19,0000-00-00,81880,81879,0,1
1825,0000-00-00,2016-11-11,0000-00-00,0000-00-00,75620,0,0,0
1826,0000-00-00,2016-12-05,0000-00-00,0000-00-00,77431,0,0,0
1827,0000-00-00,2023-08-19,2023-01-11,2022-06-08,130387,125657,120398,1
1828,0000-00-00,2023-09-29,0000-00-00,0000-00-00,157000,0,0,0
1829,0000-00-00,2016-10-14,0000-00-00,0000-00-00,84005,0,0,0
1830,0000-00-00,2017-12-13,0000-00-00,0000-00-00,96643,0,0,1
1831,0000-00-00,2016-08-27,0000-00-00,0000-00-00,75630,0,0,0
1832,0000-00-00,2023-05-03,0000-00-00,0000-00-00,164515,0,0,0
1833,0000-00-00,2016-07-02,0000-00-00,0000-00-00,45620,0,0,0
1834,0000-00-00,2016-09-15,2016-02-22,2015-12-05,142000,139571,135719,0
1835,0000-00-00,2016-08-24,0000-00-00,0000-00-00,129410,0,0,1
1836,0000-00-00,2015-08-31,0000-00-00,0000-00-00,59812,0,0,1
1837,0000-00-00,2016-10-03,2016-09-20,0000-00-00,138547,138018,0,0
1838,0000-00-00,2016-03-11,0000-00-00,0000-00-00,81292,0,0,0
1839,0000-00-00,2015-03-25,0000-00-00,0000-00-00,65000,0,0,1
1840,0000-00-00,2015-01-13,0000-00-00,0000-00-00,69000,0,0,1
1841,0000-00-00,2016-11-01,2016-06-13,0000-00-00,98120,97862,0,1
1842,0000-00-00,2016-04-19,0000-00-00,0000-00-00,120000,0,0,1
1843,0000-00-00,2022-05-10,2022-05-03,2022-04-04,98183,97445,97073,0
1844,0000-00-00,2019-05-31,0000-00-00,0000-00-00,360312,0,0,0
1845,0000-00-00,2016-02-20,0000-00-00,0000-00-00,48123,0,0,1
1846,0000-00-00,2015-03-19,0000-00-00,0000-00-00,83295,0,0,0
1847,0000-00-00,2022-06-23,2021-04-21,2020-11-27,153403,141664,136153,0
1848,0000-00-00,2016-08-16,0000-00-00,0000-00-00,101732,0,0,1
1849,0000-00-00,2016-04-25,2016-03-08,0000-00-00,98938,98055,0,0
1850,0000-00-00,2019-06-18,0000-00-00,0000-00-00,216283,0,0,1
1851,0000-00-00,2019-07-25,0000-00-00,0000-00-00,109668,0,0,0
1852,0000-00-00,2017-05-18,2017-02-10,2016-10-07,190254,184193,177044,1
1853,0000-00-00,2021-04-23,0000-00-00,0000-00-00,116046,0,0,0
1854,0000-00-00,2015-12-10,2015-12-03,0000-00-00,137991,137728,0,1
1855,0000-00-00,2016-06-04,2015-12-16,0000-00-00,70983,64728,0,0
1856,0000-00-00,2016-05-27,0000-00-00,0000-00-00,79452,0,0,1
1857,0000-00-00,2021-12-22,0000-00-00,0000-00-00,106376,0,0,0
1858,0000-00-00,2022-03-28,2022-01-21,2021-12-29,149365,147372,147358,1
1859,0000-00-00,2016-06-17,2016-02-12,2015-12-05,80672,76107,73561,0
1860,0000-00-00,2016-04-01,2015-08-29,0000-00-00,126458,111508,0,1
1861,0000-00-00,2016-08-13,0000-00-00,0000-00-00,97836,0,0,1
1862,0000-00-00,2015-10-10,0000-00-00,0000-00-00,109239,0,0,0
1863,0000-00-00,2015-03-09,0000-00-00,0000-00-00,84204,0,0,0
1864,0000-00-00,2015-10-14,2015-07-04,2015-02-24,106725,101184,95803,0
1865,0000-00-00,2015-07-25,0000-00-00,0000-00-00,117063,0,0,1
1866,0000-00-00,2016-06-05,0000-00-00,0000-00-00,114866,0,0,1
1867,0000-00-00,2015-12-09,0000-00-00,0000-00-00,88549,0,0,0
1868,0000-00-00,2017-01-03,2016-04-29,0000-00-00,72591,64394,0,0
1869,0000-00-00,2015-07-08,0000-00-00,0000-00-00,84196,0,0,1
1870,0000-00-00,2016-06-02,2015-09-04,2015-08-28,82304,75217,75115,0
1871,0000-00-00,2022-03-19,0000-00-00,0000-00-00,136300,0,0,1
1872,0000-00-00,2016-06-13,0000-00-00,0000-00-00,43979,0,0,1
1873,0000-00-00,2019-02-14,0000-00-00,0000-00-00,95534,0,0,0
1874,0000-00-00,2019-04-01,0000-00-00,0000-00-00,104787,0,0,0
1875,0000-00-00,2021-01-19,2020-08-24,0000-00-00,116864,116137,0,0
1876,0000-00-00,2016-09-03,0000-00-00,0000-00-00,137236,0,0,0
1877,0000-00-00,2017-04-03,0000-00-00,0000-00-00,119996,0,0,1
1878,0000-00-00,2017-11-14,0000-00-00,0000-00-00,89947,0,0,1
1879,0000-00-00,2015-03-21,2015-01-14,0000-00-00,168475,162334,0,0
1880,0000-00-00,2016-08-13,0000-00-00,0000-00-00,29650,0,0,1
1881,0000-00-00,2016-01-07,0000-00-00,0000-00-00,134566,0,0,0
1882,0000-00-00,2022-10-05,0000-00-00,0000-00-00,76078,0,0,0
1883,0000-00-00,2016-07-02,0000-00-00,0000-00-00,79560,0,0,0
1884,0000-00-00,2021-10-08,0000-00-00,0000-00-00,98154,0,0,1
1885,0000-00-00,2023-08-17,0000-00-00,0000-00-00,154283,0,0,1
1886,0000-00-00,2015-02-24,0000-00-00,0000-00-00,68865,0,0,1
1887,0000-00-00,2016-11-26,2016-08-16,2016-01-30,71446,69601,65960,1
1888,0000-00-00,2017-01-15,2016-09-16,2016-04-16,120886,116277,110727,0
1889,0000-00-00,2016-10-26,2016-01-13,2015-12-18,78792,72128,71944,0
1890,0000-00-00,2016-09-23,0000-00-00,0000-00-00,110802,0,0,0
1891,0000-00-00,2016-10-21,0000-00-00,0000-00-00,104456,0,0,0
1892,0000-00-00,2016-10-01,2016-03-12,2015-10-21,106391,97773,90980,1
1893,0000-00-00,2016-04-05,2016-01-22,0000-00-00,64419,64417,0,0
1894,0000-00-00,2016-04-21,2016-04-14,2016-04-12,142000,141979,141881,0
1895,0000-00-00,2016-07-23,2016-01-16,0000-00-00,137000,125988,0,0
1896,0000-00-00,2015-07-06,0000-00-00,0000-00-00,77759,0,0,1
1897,0000-00-00,2015-12-04,0000-00-00,0000-00-00,137018,0,0,0
1898,0000-00-00,2015-09-14,0000-00-00,0000-00-00,71900,0,0,1
1899,0000-00-00,2016-08-29,0000-00-00,0000-00-00,185814,0,0,0
1900,0000-00-00,2015-12-27,0000-00-00,0000-00-00,108150,0,0,1
1901,0000-00-00,2023-10-23,0000-00-00,0000-00-00,158581,0,0,0
1902,0000-00-00,2017-02-07,2016-08-22,2016-03-17,130926,126450,121554,1
1903,0000-00-00,2016-01-02,0000-00-00,0000-00-00,84000,0,0,1
1904,0000-00-00,2016-03-22,2016-02-18,2016-01-24,94101,94100,94006,1
1905,0000-00-00,2016-12-11,0000-00-00,0000-00-00,86000,0,0,1
1906,0000-00-00,2016-10-03,0000-00-00,0000-00-00,86300,0,0,1
1907,0000-00-00,2016-02-13,2016-02-06,0000-00-00,224000,223461,0,0
1908,0000-00-00,2016-12-10,2016-01-14,2015-08-23,125427,118560,114137,0
1909,0000-00-00,2016-08-28,2016-01-16,0000-00-00,82446,78507,0,1
1910,0000-00-00,2016-07-25,0000-00-00,0000-00-00,138506,0,0,0
